Path;SteerAngle;Throttle;Brake;Speed;X_Position;Y_Position;Pitch;Yaw;Roll
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_47_482.jpg;0;0;0;3.299363;104.3799;175.1311;358.9842;102.5196;359.9542
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_47_549.jpg;0;0;0;3.28362;104.3227;175.3864;358.9373;102.5307;359.9767
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_47_616.jpg;0;0;0;3.266707;104.2797;175.5782;358.9674;102.5468;0.02061618
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_47_683.jpg;0;0;0;3.255008;104.2233;175.8335;359.0354;102.5432;0.04280927
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_47_749.jpg;0;0;0;3.242358;104.1811;176.0246;359.1147;102.5348;0.03483753
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_47_816.jpg;0;0;0;3.231174;104.1389;176.2149;359.189;102.5327;0.03213406
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_47_883.jpg;0;0;0;3.216476;104.0827;176.4674;359.2775;102.5321;0.02877504
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_47_950.jpg;0;0;0.2021491;3.20096;104.0412;176.6544;359.299;102.5321;0.02590238
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_48_017.jpg;0;0;0;3.15793;104.0001;176.8391;359.2831;102.5321;0.02278101
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_48_084.jpg;0;0;0;3.146603;103.9459;177.0849;359.2936;102.5211;359.9878
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_48_150.jpg;0;0;0.2007775;3.130842;103.9055;177.267;359.2711;102.5184;359.965
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_48_216.jpg;0;0;0;3.053852;103.8656;177.4445;359.182;102.5294;359.9748
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_48_283.jpg;0;0;0;3.036961;103.8132;177.6797;359.0722;102.5358;359.9884
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_48_350.jpg;0;0;0.2015739;3.021644;103.7742;177.8545;359.0049;102.5394;0.002739713
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_48_416.jpg;0;0;0;2.977769;103.7357;178.0276;358.9311;102.541;0.0167084
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_48_483.jpg;0;0;0;2.966177;103.6848;178.2591;358.9214;102.5205;359.9861
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_48_552.jpg;0;0;0.2054494;2.950068;103.6463;178.4312;358.9353;102.5231;359.9876
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_48_618.jpg;0;0;0;2.906135;103.6081;178.6018;358.966;102.5342;0.00928692
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_48_686.jpg;0;0;0.1035057;2.895664;103.5578;178.8282;359.01;102.5371;0.02721498
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_48_751.jpg;0;0;0;2.861645;103.521;178.9962;359.0427;102.5237;-0.0004301685
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_48_818.jpg;0;0;0;2.844327;103.4838;179.1633;359.0773;102.521;359.9849
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_48_886.jpg;0;0;0.1979545;2.82327;103.435;179.3831;359.0774;102.5204;359.9692
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_48_953.jpg;0;0;0.4003696;2.771449;103.3992;179.5422;358.99;102.5337;359.9923
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_49_018.jpg;0;0;0.5985662;2.645108;103.3657;179.6933;358.7782;102.5339;-0.001912234
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_49_085.jpg;0;0;0.7993116;2.538806;103.3237;179.8822;358.46;102.5291;0.009501556
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_49_152.jpg;0;0;1;2.372422;103.2933;180.0176;358.3815;102.5578;0.03955146
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_49_219.jpg;0;0;1;2.216719;103.2645;180.1493;358.4789;102.6215;0.04031264
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_49_285.jpg;0;0;1;2.10335;103.2281;180.317;358.8339;102.3124;359.9575
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_49_353.jpg;0;0;1;1.896746;103.2045;180.4229;358.804;102.2621;-0.00148633
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_49_420.jpg;0;0;1;1.60714;103.185;180.5136;358.5596;102.2305;-0.001809705
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_49_486.jpg;0;0;1;1.499167;103.1605;180.6281;358.5146;102.2221;-0.001078719
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_49_552.jpg;0;0;1;1.370908;103.1434;180.7084;358.6678;102.2421;-0.004423062
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_49_620.jpg;0;0;1;1.127456;103.1286;180.777;358.7118;102.2655;0.002528996
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_49_686.jpg;0;0;0;1.064256;103.1105;180.8624;358.8491;102.2631;0.004267915
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_49_752.jpg;0;0;0;1.055679;103.0967;180.9272;359.0247;102.2574;0.00311838
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_49_820.jpg;0;0;0;1.050207;103.0826;180.9918;359.1992;102.2573;0.009336594
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_49_886.jpg;0;0;0;1.04649;103.0641;181.0774;359.4255;102.2573;0.01650807
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_49_953.jpg;0;0;0;1.042861;103.0502;181.1412;359.5846;102.2573;0.02094824
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_50_020.jpg;0;0;0;1.03815;103.0364;181.2046;359.7303;102.2573;0.0245639
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_50_086.jpg;0;0;0;1.034701;103.0183;181.2883;359.8992;102.2573;0.02810711
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_50_153.jpg;0;0.199718;0;1.031898;103.0047;181.3509;0.01301891;102.2575;0.02983199
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_50_220.jpg;0;0.3988748;0;1.040248;102.9909;181.4143;0.1370339;102.2583;0.03079744
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_50_287.jpg;0;0.3984829;0;1.06836;102.9721;181.5008;0.3268334;102.2592;0.03102905
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_50_353.jpg;0;0.1991036;0;1.072821;102.9579;181.5665;0.4652679;102.2595;0.03046581
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_50_420.jpg;0;0;0;1.07784;102.9438;181.6319;0.5737653;102.2567;0.02021022
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_50_487.jpg;0;0;0;1.081557;102.9254;181.7178;0.6517173;102.2505;-5.552555E-05
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_50_553.jpg;-1.475411;0.1994871;0;1.07914;102.9118;181.7816;0.6738086;102.1968;-0.002748887
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_50_621.jpg;-4.465115;0.3988006;0;1.090768;102.8991;181.8461;0.6859505;101.9711;359.9789
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_50_687.jpg;-7.490969;0.6005243;0;1.1127;102.8845;181.9344;0.70744;101.3157;359.9194
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_50_754.jpg;-10.48105;0.799863;0;1.135009;102.8753;182.0032;0.7411584;100.5543;359.849
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_50_820.jpg;-13.46334;0.8039597;0;1.180248;102.868;182.075;0.8001242;99.5831;359.7578
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_50_887.jpg;-13.44558;0.5999938;0;1.216383;102.8612;182.1734;0.8661965;98.01208;359.6282
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_50_954.jpg;-10.46447;0.4012527;0;1.235762;102.8558;182.2473;0.8410347;97.00275;359.6184
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_51_021.jpg;-7.447301;0.2001085;0;1.25826;102.8509;182.3215;0.7684582;96.24237;359.6429
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_51_088.jpg;-4.461188;0.001034245;0;1.269336;102.844;182.4204;0.652055;95.59323;359.6859
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_51_154.jpg;-1.434493;0;0;1.26371;102.838;182.4942;0.5517977;95.37512;359.7331
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_51_220.jpg;-4.415127;0;0;1.258404;102.8327;182.5675;0.4379318;95.12271;359.7643
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_51_288.jpg;-7.433361;0;0;1.253485;102.8286;182.6646;0.2690879;94.44003;359.7497
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_51_354.jpg;-7.468777;0;0;1.247898;102.8271;182.7371;0.1364643;93.78873;359.711
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_51_421.jpg;-4.472461;0;0;1.242961;102.8252;182.8093;0.007099234;93.29495;359.6868
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_51_487.jpg;-1.493507;0;0;1.239292;102.8215;182.9055;359.8449;92.99063;359.6951
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_51_553.jpg;0;0;0;1.235107;102.8177;182.9776;359.7416;92.96423;359.7354
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_51_620.jpg;-3.019787;0;0;1.229005;102.8147;183.0498;359.6595;92.8392;359.7656
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_51_687.jpg;-6.00947;0;0;1.22382;102.8132;183.1463;359.5839;92.32248;359.7682
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_51_755.jpg;-6.02467;0;0;1.218067;102.8135;183.2186;359.5481;91.79361;359.7517
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_51_821.jpg;-3.025414;0;0;1.212555;102.8135;183.291;359.5272;91.41586;359.7535
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_51_888.jpg;-0.02431154;0;0;1.20837;102.8118;183.3875;359.5219;91.27365;359.8088
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_51_953.jpg;0;0;0;1.204057;102.8102;183.4596;359.5246;91.26837;359.8579
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_52_021.jpg;0;0;0;1.19845;102.8087;183.5317;359.533;91.26807;359.9055
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_52_088.jpg;-2.979941;0;0;1.194212;102.808;183.6274;359.5506;91.06705;359.9336
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_52_154.jpg;-5.993115;0;0;1.189536;102.8093;183.6989;359.5657;90.66135;359.9119
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_52_221.jpg;-5.969162;0;0;1.182377;102.812;183.7702;359.5881;90.10184;359.8702
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_52_289.jpg;-2.962222;0;0;1.178745;102.8146;183.8651;359.6256;89.63959;359.8484
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_52_355.jpg;0;0;0;1.174982;102.8155;183.936;359.6538;89.55202;359.8641
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_52_422.jpg;-1.497455;0;0;1.16956;102.8162;184.0066;359.6807;89.52079;359.8835
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_52_488.jpg;-4.496017;0;0;1.165168;102.8194;184.1003;359.7122;89.16553;359.8615
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_52_555.jpg;-7.480619;0;0;1.16027;102.8237;184.17;359.7357;88.64726;359.8117
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_52_621.jpg;-4.460412;0;0;1.154057;102.8281;184.2396;359.7623;88.17339;359.7721
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_52_689.jpg;-1.469722;0;0;1.15059;102.8328;184.332;359.7944;87.88012;359.7624
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_52_755.jpg;0;0;0;1.146782;102.8354;184.401;359.8127;87.8537;359.7809
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_52_821.jpg;-3.005301;0;0;1.141526;102.8388;184.4696;359.8264;87.72781;359.7841
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_52_888.jpg;-5.994228;0;0;1.136945;102.8457;184.5604;359.8394;87.22307;359.746
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_52_955.jpg;-9.008306;0;0;1.13172;102.8528;184.628;359.851;86.59821;359.6897
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_53_022.jpg;-6.015096;0;0;1.125448;102.8603;184.6954;359.8641;86.01527;359.6433
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_53_088.jpg;-2.996694;0;0;1.122312;102.8692;184.7849;359.8795;85.56964;359.6272
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_53_155.jpg;0;0;0;1.1188;102.8747;184.8518;359.8845;85.48552;359.6499
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_53_222.jpg;-3.00295;0;0;1.113686;102.8808;184.9183;359.8842;85.35918;359.6654
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_53_289.jpg;-6.007748;0;0;1.109277;102.8911;185.0063;359.8824;84.86582;359.6504
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_53_356.jpg;-9.043218;0;0;1.102747;102.9006;185.0717;359.8806;84.28592;359.6141
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_53_424.jpg;-6.028216;0;0;1.098337;102.9137;185.1585;359.883;83.56217;359.5815
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_53_490.jpg;-3.03612;0;0;1.095188;102.9228;185.2235;359.8839;83.24815;359.5888
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_53_556.jpg;-0.008165538;0;0;1.090585;102.9311;185.2883;359.8797;83.13116;359.622
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_53_623.jpg;0;0;0;1.086853;102.9415;185.3744;359.868;83.12128;359.6868
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_53_690.jpg;0;0;0;1.083206;102.9492;185.4386;359.856;83.12099;359.7379
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_53_757.jpg;-2.963713;0;0;1.078303;102.9578;185.5025;359.8422;83.0042;359.7719
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_53_823.jpg;-5.97462;0;0;1.0741;102.9713;185.5868;359.8196;82.52551;359.7697
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_53_890.jpg;-5.948692;0;0;1.069387;102.9825;185.6497;359.8093;82.04792;359.7576
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_53_957.jpg;-2.954412;0;0;1.064831;102.9932;185.7125;359.8009;81.71664;359.7621
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_54_022.jpg;0;0;0;1.061417;103.0061;185.7962;359.7888;81.59831;359.8079
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_54_090.jpg;0;0;0;1.057728;103.0153;185.8587;359.7794;81.59505;359.8507
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_54_157.jpg;-1.527287;0;0;1.052921;103.0247;185.921;359.7704;81.56996;359.8886
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_54_224.jpg;-4.508047;0;0;1.049031;103.0392;186.0034;359.7577;81.24214;359.8932
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_54_290.jpg;-7.508562;0;0;1.044677;103.0516;186.0646;359.7513;80.7664;359.8648
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_54_357.jpg;-4.513358;0;0;1.039121;103.0642;186.1257;359.7516;80.3342;359.8448
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_54_424.jpg;-1.48616;0;0;1.035959;103.0796;186.2071;359.7546;80.06815;359.8542
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_54_491.jpg;0;0;0;1.032452;103.0904;186.2681;359.7566;80.04581;359.8825
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_54_557.jpg;-3.035428;0;0;1.027665;103.1018;186.3286;359.7581;79.92712;359.8934
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_54_624.jpg;-6.030632;0;0;1.023514;103.1191;186.4087;359.7612;79.45921;359.8658
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_54_691.jpg;-9.034463;0;0;1.018753;103.1339;186.468;359.7671;78.88129;359.8154
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_54_757.jpg;-12.03414;0;0;1.01141;103.1501;186.5267;359.7786;78.12634;359.7448
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_54_824.jpg;-15;0;0;1.004655;103.1747;186.6035;359.7979;76.82705;359.6141
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_54_891.jpg;-15;0;0;0.9980615;103.1946;186.6602;359.8172;75.78096;359.5109
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_54_958.jpg;-12.03958;0;0;0.9923609;103.2147;186.7167;359.8456;74.84512;359.4326
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_55_025.jpg;-8.999412;0;0;0.9899514;103.2412;186.7919;359.8856;73.88843;359.3726
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_55_091.jpg;-6.003242;0;0;0.9873458;103.2605;186.8483;359.9123;73.39232;359.3623
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_55_158.jpg;-2.995316;0;0;0.9837172;103.2791;186.9046;359.9324;73.07619;359.3798
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_55_225.jpg;0;0;0;0.9806489;103.3025;186.9796;359.9461;72.96492;359.4518
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_55_292.jpg;0;0;0;0.9773194;103.3197;187.0357;359.9482;72.96213;359.5201
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_55_358.jpg;0;0;0;0.9730263;103.3368;187.0914;359.9448;72.96187;359.5921
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_55_424.jpg;0;0;0;0.969801;103.3595;187.1653;359.9329;72.96172;359.6906
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_55_492.jpg;0;0;0;0.9665681;103.3764;187.2205;359.9196;72.96164;359.7642
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_55_558.jpg;0;0;0;0.962244;103.3933;187.2754;359.9035;72.96159;359.836
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_55_624.jpg;0;0;0;0.9589916;103.4157;187.3483;359.8791;72.96157;359.9266
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_55_691.jpg;0;0;0;0.9557326;103.4324;187.4027;359.8596;72.96159;359.9894
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_55_759.jpg;0;0;0;0.9513817;103.4491;187.4569;359.8399;72.96164;0.04682133
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_55_825.jpg;0;0;0;0.9481177;103.4713;187.5289;359.8145;72.96173;0.1137408
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_55_892.jpg;0;0;0;0.9448559;103.4879;187.5827;359.7967;72.96181;0.1561437
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_55_958.jpg;0;0;0;0.9404823;103.5045;187.6364;359.7864;72.95949;0.1851762
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_56_025.jpg;0;0;0;0.9370266;103.5266;187.7079;359.7837;72.95697;0.2079515
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_56_091.jpg;0;0;0;0.9337254;103.5431;187.7614;359.7845;72.95673;0.2180502
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_56_158.jpg;0;0;0;0.9293979;103.5595;187.8148;359.7887;72.95576;0.2195174
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_56_224.jpg;0;0;0;0.926226;103.5813;187.8857;359.7943;72.95519;0.2143624
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_56_292.jpg;0;0;0;0.9230185;103.5976;187.9386;359.7994;72.95503;0.2048813
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_56_358.jpg;0;0;0;0.9188348;103.6138;187.9914;359.8036;72.95507;0.192188
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_56_425.jpg;0;0;0;0.9157122;103.6353;188.0615;359.8076;72.95511;0.171072
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_56_493.jpg;0;0;0;0.9126008;103.6513;188.1138;359.8094;72.95514;0.1528157
D:\root\robotics\Project_1\Windows_Roversim\recordings\my_run\IMG\robocam_2017_11_09_19_38_56_558.jpg;0;0;0;0.9084683;103.6673;188.1659;359.8105;72.95515;0.1330995
